Time, Bin, Proportion, Type of immunity 
175, 0.679688, 0.0013831, Reduction 
175, 0.683594, 0.0013994, Reduction 
175, 0.6875, 0.00141655, Reduction 
175, 0.691406, 0.00142348, Reduction 
175, 0.695312, 0.00143783, Reduction 
175, 0.699219, 0.00145219, Reduction 
175, 0.703125, 0.00142956, Reduction 
175, 0.707031, 0.00149147, Reduction 
175, 0.710938, 0.00148575, Reduction 
175, 0.714844, 0.001486, Reduction 
175, 0.71875, 0.00152467, Reduction 
175, 0.722656, 0.00150278, Reduction 
175, 0.726562, 0.00152844, Reduction 
175, 0.730469, 0.00154803, Reduction 
175, 0.734375, 0.00155398, Reduction 
175, 0.738281, 0.00155034, Reduction 
175, 0.742188, 0.00158366, Reduction 
175, 0.746094, 0.00160799, Reduction 
175, 0.75, 0.00160057, Reduction 
175, 0.753906, 0.00163511, Reduction 
175, 0.757812, 0.00163827, Reduction 
175, 0.761719, 0.00166843, Reduction 
175, 0.765625, 0.00167853, Reduction 
175, 0.769531, 0.00169847, Reduction 
175, 0.773438, 0.00174323, Reduction 
175, 0.777344, 0.0017256, Reduction 
175, 0.78125, 0.00176743, Reduction 
175, 0.785156, 0.00178057, Reduction 
175, 0.789062, 0.00177218, Reduction 
175, 0.792969, 0.00181012, Reduction 
175, 0.796875, 0.00183883, Reduction 
175, 0.800781, 0.00187057, Reduction 
175, 0.804688, 0.00183846, Reduction 
175, 0.808594, 0.00188991, Reduction 
175, 0.8125, 0.00191752, Reduction 
175, 0.816406, 0.00190949, Reduction 
175, 0.820312, 0.00198064, Reduction 
175, 0.824219, 0.00198246, Reduction 
175, 0.828125, 0.00202272, Reduction 
175, 0.832031, 0.00204437, Reduction 
175, 0.835938, 0.0021008, Reduction 
175, 0.839844, 0.00211029, Reduction 
175, 0.84375, 0.00214714, Reduction 
175, 0.847656, 0.00217585, Reduction 
175, 0.851562, 0.0021936, Reduction 
175, 0.855469, 0.00221428, Reduction 
175, 0.859375, 0.00227302, Reduction 
175, 0.863281, 0.00228932, Reduction 
175, 0.867188, 0.00235865, Reduction 
175, 0.871094, 0.00238115, Reduction 
175, 0.875, 0.0024315, Reduction 
175, 0.878906, 0.00247309, Reduction 
175, 0.882812, 0.00252174, Reduction 
175, 0.886719, 0.00255884, Reduction 
175, 0.890625, 0.00258523, Reduction 
175, 0.894531, 0.00267694, Reduction 
175, 0.898438, 0.00271136, Reduction 
175, 0.902344, 0.00278372, Reduction 
175, 0.90625, 0.00286351, Reduction 
175, 0.910156, 0.00292906, Reduction 
175, 0.914062, 0.00301578, Reduction 
175, 0.917969, 0.0030761, Reduction 
175, 0.921875, 0.00317985, Reduction 
175, 0.925781, 0.00324322, Reduction 
175, 0.929688, 0.00333273, Reduction 
175, 0.933594, 0.00346493, Reduction 
175, 0.9375, 0.00357318, Reduction 
175, 0.941406, 0.00371305, Reduction 
175, 0.945312, 0.00387663, Reduction 
175, 0.949219, 0.00401662, Reduction 
175, 0.953125, 0.00422435, Reduction 
175, 0.957031, 0.00439791, Reduction 
175, 0.960938, 0.00460552, Reduction 
175, 0.964844, 0.00492503, Reduction 
175, 0.96875, 0.00519029, Reduction 
175, 0.972656, 0.00557948, Reduction 
175, 0.976562, 0.00611098, Reduction 
175, 0.980469, 0.00664101, Reduction 
175, 0.984375, 0.00742865, Reduction 
175, 0.988281, 0.00849979, Reduction 
175, 0.992188, 0.0102122, Reduction 
175, 0.996094, 0.013516, Reduction 
175, 1, 0.0277487, Reduction 
175, 1.00391, 0, Reduction 
182, 0.00390625, 0.52131, Reduction 
182, 0.0078125, 0.000151421, Reduction 
182, 0.0117188, 0.000227679, Reduction 
182, 0.015625, 0.000320113, Reduction 
182, 0.0195312, 0.000370222, Reduction 
182, 0.0234375, 0.000446967, Reduction 
182, 0.0273438, 0.000485765, Reduction 
182, 0.03125, 0.00051836, Reduction 
182, 0.0351562, 0.000542928, Reduction 
182, 0.0390625, 0.000580023, Reduction 
182, 0.0429688, 0.000618943, Reduction 
182, 0.046875, 0.000628916, Reduction 
182, 0.0507812, 0.000667349, Reduction 
182, 0.0546875, 0.000682065, Reduction 
182, 0.0585938, 0.000695079, Reduction 
182, 0.0625, 0.000696782, Reduction 
182, 0.0664062, 0.000723539, Reduction 
182, 0.0703125, 0.000748958, Reduction 
182, 0.0742188, 0.000768053, Reduction 
182, 0.078125, 0.000771094, Reduction 
182, 0.0820312, 0.000775472, Reduction 
182, 0.0859375, 0.000790675, Reduction 
182, 0.0898438, 0.000785689, Reduction 
182, 0.09375, 0.000803932, Reduction 
182, 0.0976562, 0.000791405, Reduction 
182, 0.101562, 0.000840419, Reduction 
182, 0.105469, 0.000833243, Reduction 
182, 0.109375, 0.000834338, Reduction 
182, 0.113281, 0.000851852, Reduction 
182, 0.117188, 0.000846014, Reduction 
182, 0.121094, 0.000844189, Reduction 
182, 0.125, 0.000866811, Reduction 
182, 0.128906, 0.000852095, Reduction 
182, 0.132812, 0.000861582, Reduction 
182, 0.136719, 0.000879947, Reduction 
182, 0.140625, 0.000888825, Reduction 
182, 0.144531, 0.000873866, Reduction 
182, 0.148438, 0.000883596, Reduction 
182, 0.152344, 0.000884325, Reduction 
182, 0.15625, 0.000912299, Reduction 
182, 0.160156, 0.000893934, Reduction 
182, 0.164062, 0.000900015, Reduction 
182, 0.167969, 0.000913515, Reduction 
182, 0.171875, 0.000901109, Reduction 
182, 0.175781, 0.000916312, Reduction 
182, 0.179688, 0.000915583, Reduction 
182, 0.183594, 0.000932853, Reduction 
182, 0.1875, 0.000923002, Reduction 
182, 0.191406, 0.000929204, Reduction 
182, 0.195312, 0.000922637, Reduction 
182, 0.199219, 0.000919839, Reduction 
182, 0.203125, 0.000943921, Reduction 
182, 0.207031, 0.000949637, Reduction 
182, 0.210938, 0.000941488, Reduction 
182, 0.214844, 0.000953651, Reduction 
182, 0.21875, 0.000944286, Reduction 
182, 0.222656, 0.00094757, Reduction 
182, 0.226562, 0.000938083, Reduction 
182, 0.230469, 0.000956691, Reduction 
182, 0.234375, 0.000969705, Reduction 
182, 0.238281, 0.000969219, Reduction 
182, 0.242188, 0.000966178, Reduction 
182, 0.246094, 0.000978705, Reduction 
182, 0.25, 0.0009798, Reduction 
182, 0.253906, 0.0009888, Reduction 
182, 0.257812, 0.000982354, Reduction 
182, 0.261719, 0.000994516, Reduction 
182, 0.265625, 0.000986976, Reduction 
182, 0.269531, 0.000993665, Reduction 
182, 0.273438, 0.00098357, Reduction 
182, 0.277344, 0.00102188, Reduction 
182, 0.28125, 0.000997557, Reduction 
182, 0.285156, 0.00100242, Reduction 
182, 0.289062, 0.001013, Reduction 
182, 0.292969, 0.00101045, Reduction 
182, 0.296875, 0.00101762, Reduction 
182, 0.300781, 0.00101349, Reduction 
182, 0.304688, 0.00102869, Reduction 
182, 0.308594, 0.00102662, Reduction 
182, 0.3125, 0.00103429, Reduction 
182, 0.316406, 0.00104499, Reduction 
182, 0.320312, 0.00102164, Reduction 
182, 0.324219, 0.00102881, Reduction 
182, 0.328125, 0.00105898, Reduction 
182, 0.332031, 0.00104013, Reduction 
182, 0.335938, 0.00103088, Reduction 
182, 0.339844, 0.00104864, Reduction 
182, 0.34375, 0.00106019, Reduction 
182, 0.347656, 0.00104317, Reduction 
182, 0.351562, 0.00105472, Reduction 
182, 0.355469, 0.00105849, Reduction 
182, 0.359375, 0.00107977, Reduction 
182, 0.363281, 0.00107248, Reduction 
182, 0.367188, 0.00108379, Reduction 
182, 0.371094, 0.00108537, Reduction 
182, 0.375, 0.00109826, Reduction 
182, 0.378906, 0.00108549, Reduction 
182, 0.382812, 0.00110446, Reduction 
182, 0.386719, 0.0010951, Reduction 
182, 0.390625, 0.00108853, Reduction 
182, 0.394531, 0.00110823, Reduction 
182, 0.398438, 0.0010861, Reduction 
182, 0.402344, 0.00111359, Reduction 
182, 0.40625, 0.001103, Reduction 
182, 0.410156, 0.00111213, Reduction 
182, 0.414062, 0.00113268, Reduction 
182, 0.417969, 0.00113584, Reduction 
182, 0.421875, 0.0011249, Reduction 
182, 0.425781, 0.00113609, Reduction 
182, 0.429688, 0.00112453, Reduction 
182, 0.433594, 0.00115676, Reduction 
182, 0.4375, 0.00115129, Reduction 
182, 0.441406, 0.00116649, Reduction 
182, 0.445312, 0.00114594, Reduction 
182, 0.449219, 0.00115348, Reduction 
182, 0.453125, 0.00117488, Reduction 
182, 0.457031, 0.00116978, Reduction 
182, 0.460938, 0.00117987, Reduction 
182, 0.464844, 0.00117634, Reduction 
182, 0.46875, 0.0012166, Reduction 
182, 0.472656, 0.00119909, Reduction 
182, 0.476562, 0.00118972, Reduction 
182, 0.480469, 0.00121064, Reduction 
182, 0.484375, 0.00122949, Reduction 
182, 0.488281, 0.00122718, Reduction 
182, 0.492188, 0.00121478, Reduction 
182, 0.496094, 0.00121964, Reduction 
182, 0.5, 0.00120967, Reduction 
182, 0.503906, 0.00123156, Reduction 
182, 0.507812, 0.00124068, Reduction 
182, 0.511719, 0.00123278, Reduction 
182, 0.515625, 0.00126136, Reduction 
182, 0.519531, 0.00124834, Reduction 
182, 0.523438, 0.00128386, Reduction 
182, 0.527344, 0.00128009, Reduction 
182, 0.53125, 0.00127449, Reduction 
182, 0.535156, 0.00127948, Reduction 
182, 0.539062, 0.00129639, Reduction 
182, 0.542969, 0.00130076, Reduction 
182, 0.546875, 0.00128726, Reduction 
182, 0.550781, 0.00131524, Reduction 
182, 0.554688, 0.00129882, Reduction 
182, 0.558594, 0.00133251, Reduction 
182, 0.5625, 0.00130271, Reduction 
182, 0.566406, 0.00136401, Reduction 
182, 0.570312, 0.00134735, Reduction 
182, 0.574219, 0.00135343, Reduction 
182, 0.578125, 0.00135416, Reduction 
182, 0.582031, 0.00136583, Reduction 
182, 0.585938, 0.00137544, Reduction 
182, 0.589844, 0.00137885, Reduction 
182, 0.59375, 0.00138298, Reduction 
182, 0.597656, 0.00140013, Reduction 
182, 0.601562, 0.00140098, Reduction 
182, 0.605469, 0.00140573, Reduction 
182, 0.609375, 0.00142689, Reduction 
182, 0.613281, 0.00143078, Reduction 
182, 0.617188, 0.00145024, Reduction 
182, 0.621094, 0.00148162, Reduction 
182, 0.625, 0.00145596, Reduction 
182, 0.628906, 0.00145365, Reduction 
182, 0.632812, 0.00148247, Reduction 
182, 0.636719, 0.00150302, Reduction 
182, 0.640625, 0.00148636, Reduction 
182, 0.644531, 0.00150132, Reduction 
182, 0.648438, 0.001558, Reduction 
182, 0.652344, 0.00154109, Reduction 
182, 0.65625, 0.00150436, Reduction 
182, 0.660156, 0.00153075, Reduction 
182, 0.664062, 0.00155289, Reduction 
182, 0.667969, 0.00156554, Reduction 
182, 0.671875, 0.00157126, Reduction 
182, 0.675781, 0.00159412, Reduction 
182, 0.679688, 0.00161857, Reduction 
182, 0.683594, 0.00157855, Reduction 
182, 0.6875, 0.00163705, Reduction 
182, 0.691406, 0.00164155, Reduction 
182, 0.695312, 0.00164423, Reduction 
182, 0.699219, 0.00166904, Reduction 
182, 0.703125, 0.00169482, Reduction 
182, 0.707031, 0.00167074, Reduction 
182, 0.710938, 0.00170504, Reduction 
182, 0.714844, 0.00169823, Reduction 
182, 0.71875, 0.00172778, Reduction 
182, 0.722656, 0.00172766, Reduction 
182, 0.726562, 0.0017622, Reduction 
182, 0.730469, 0.00177631, Reduction 
182, 0.734375, 0.00178045, Reduction 
182, 0.738281, 0.00182253, Reduction 
182, 0.742188, 0.00184187, Reduction 
182, 0.746094, 0.00182496, Reduction 
182, 0.75, 0.00185573, Reduction 
182, 0.753906, 0.00185719, Reduction 
182, 0.757812, 0.00190511, Reduction 
182, 0.761719, 0.00191667, Reduction 
182, 0.765625, 0.00195473, Reduction 
182, 0.769531, 0.00194792, Reduction 
182, 0.773438, 0.00196301, Reduction 
182, 0.777344, 0.00198368, Reduction 
182, 0.78125, 0.00202248, Reduction 
182, 0.785156, 0.00205605, Reduction 
182, 0.789062, 0.00203063, Reduction 
182, 0.792969, 0.00205666, Reduction 
182, 0.796875, 0.00211674, Reduction 
182, 0.800781, 0.00211285, Reduction 
182, 0.804688, 0.00213766, Reduction 
182, 0.808594, 0.00217293, Reduction 
182, 0.8125, 0.00220856, Reduction 
182, 0.816406, 0.00220674, Reduction 
182, 0.820312, 0.00226792, Reduction 
182, 0.824219, 0.00229309, Reduction 
182, 0.828125, 0.0023314, Reduction 
182, 0.832031, 0.0023803, Reduction 
182, 0.835938, 0.00239063, Reduction 
182, 0.839844, 0.00242347, Reduction 
182, 0.84375, 0.0024135, Reduction 
182, 0.847656, 0.00250508, Reduction 
182, 0.851562, 0.00249292, Reduction 
182, 0.855469, 0.00258316, Reduction 
182, 0.859375, 0.0026042, Reduction 
182, 0.863281, 0.002643, Reduction 
182, 0.867188, 0.00269153, Reduction 
182, 0.871094, 0.00274711, Reduction 
182, 0.875, 0.00277314, Reduction 
182, 0.878906, 0.00278871, Reduction 
182, 0.882812, 0.00288905, Reduction 
182, 0.886719, 0.00294402, Reduction 
182, 0.890625, 0.00296579, Reduction 
182, 0.894531, 0.00306504, Reduction 
182, 0.898438, 0.00314421, Reduction 
182, 0.902344, 0.00322315, Reduction 
182, 0.90625, 0.00328651, Reduction 
182, 0.910156, 0.00334745, Reduction 
182, 0.914062, 0.00344718, Reduction 
182, 0.917969, 0.00351042, Reduction 
182, 0.921875, 0.00360736, Reduction 
182, 0.925781, 0.00371645, Reduction 
182, 0.929688, 0.00384282, Reduction 
182, 0.933594, 0.00395617, Reduction 
182, 0.9375, 0.004147, Reduction 
182, 0.941406, 0.00426279, Reduction 
182, 0.945312, 0.00441202, Reduction 
182, 0.949219, 0.0046352, Reduction 
182, 0.953125, 0.00479939, Reduction 
182, 0.957031, 0.00501405, Reduction 
182, 0.960938, 0.00531082, Reduction 
182, 0.964844, 0.00557535, Reduction 
182, 0.96875, 0.00597111, Reduction 
182, 0.972656, 0.00644934, Reduction 
182, 0.976562, 0.00693559, Reduction 
182, 0.980469, 0.00759612, Reduction 
182, 0.984375, 0.00845941, Reduction 
182, 0.988281, 0.00966494, Reduction 
182, 0.992188, 0.0116384, Reduction 
182, 0.996094, 0.0153253, Reduction 
182, 1, 0.0312058, Reduction 
182, 1.00391, 0, Reduction 
189, 0.00390625, 0.455713, Reduction 
189, 0.0078125, 0.000175624, Reduction 
189, 0.0117188, 0.000278032, Reduction 
189, 0.015625, 0.000391628, Reduction 
189, 0.0195312, 0.000455724, Reduction 
189, 0.0234375, 0.000523711, Reduction 
189, 0.0273438, 0.000574185, Reduction 
189, 0.03125, 0.000623929, Reduction 
189, 0.0351562, 0.000652146, Reduction 
189, 0.0390625, 0.000711133, Reduction 
189, 0.0429688, 0.000721714, Reduction 
189, 0.046875, 0.000768904, Reduction 
189, 0.0507812, 0.000788851, Reduction 
189, 0.0546875, 0.000808675, Reduction 
189, 0.0585938, 0.000815486, Reduction 
189, 0.0625, 0.000843946, Reduction 
189, 0.0664062, 0.000858298, Reduction 
189, 0.0703125, 0.000881041, Reduction 
189, 0.0742188, 0.000897461, Reduction 
189, 0.078125, 0.000900744, Reduction 
189, 0.0820312, 0.000902569, Reduction 
189, 0.0859375, 0.000912785, Reduction 
189, 0.0898438, 0.000923488, Reduction 
189, 0.09375, 0.000945502, Reduction 
189, 0.0976562, 0.000968124, Reduction 
189, 0.101562, 0.000972502, Reduction 
189, 0.105469, 0.00097384, Reduction 
189, 0.109375, 0.000988678, Reduction 
189, 0.113281, 0.000987949, Reduction 
189, 0.117188, 0.00100121, Reduction 
189, 0.121094, 0.000997678, Reduction 
189, 0.125, 0.00100206, Reduction 
189, 0.128906, 0.00100948, Reduction 
189, 0.132812, 0.00102395, Reduction 
189, 0.136719, 0.00101884, Reduction 
189, 0.140625, 0.00103149, Reduction 
189, 0.144531, 0.00102456, Reduction 
189, 0.148438, 0.00104633, Reduction 
189, 0.152344, 0.00103161, Reduction 
189, 0.15625, 0.00105071, Reduction 
189, 0.160156, 0.00105071, Reduction 
189, 0.164062, 0.00105521, Reduction 
189, 0.167969, 0.00105581, Reduction 
189, 0.171875, 0.001076, Reduction 
189, 0.175781, 0.00106165, Reduction 
189, 0.179688, 0.00107223, Reduction 
189, 0.183594, 0.00107661, Reduction 
189, 0.1875, 0.0010619, Reduction 
189, 0.191406, 0.0010799, Reduction 
189, 0.195312, 0.00109109, Reduction 
189, 0.199219, 0.00109279, Reduction 
189, 0.203125, 0.00108841, Reduction 
189, 0.207031, 0.00109425, Reduction 
189, 0.210938, 0.0010923, Reduction 
189, 0.214844, 0.00109644, Reduction 
189, 0.21875, 0.00109486, Reduction 
189, 0.222656, 0.00113414, Reduction 
189, 0.226562, 0.00108707, Reduction 
189, 0.230469, 0.00110532, Reduction 
189, 0.234375, 0.00114594, Reduction 
189, 0.238281, 0.00112794, Reduction 
189, 0.242188, 0.00113767, Reduction 
189, 0.246094, 0.00112733, Reduction 
189, 0.25, 0.00112538, Reduction 
189, 0.253906, 0.00113609, Reduction 
189, 0.257812, 0.00114813, Reduction 
189, 0.261719, 0.00115007, Reduction 
189, 0.265625, 0.00115919, Reduction 
189, 0.269531, 0.00113718, Reduction 
189, 0.273438, 0.00115287, Reduction 
189, 0.277344, 0.00116078, Reduction 
189, 0.28125, 0.00116637, Reduction 
189, 0.285156, 0.00116418, Reduction 
189, 0.289062, 0.00117537, Reduction 
189, 0.292969, 0.00116479, Reduction 
189, 0.296875, 0.00117853, Reduction 
189, 0.300781, 0.00118474, Reduction 
189, 0.304688, 0.00116491, Reduction 
189, 0.308594, 0.00119191, Reduction 
189, 0.3125, 0.00120602, Reduction 
189, 0.316406, 0.00119155, Reduction 
189, 0.320312, 0.00118376, Reduction 
189, 0.324219, 0.00118741, Reduction 
189, 0.328125, 0.00120213, Reduction 
189, 0.332031, 0.00119398, Reduction 
189, 0.335938, 0.00120687, Reduction 
189, 0.339844, 0.00120249, Reduction 
189, 0.34375, 0.00122548, Reduction 
189, 0.347656, 0.00122609, Reduction 
189, 0.351562, 0.0012194, Reduction 
189, 0.355469, 0.00122049, Reduction 
189, 0.359375, 0.00124616, Reduction 
189, 0.363281, 0.0012363, Reduction 
189, 0.367188, 0.00124883, Reduction 
189, 0.371094, 0.00122536, Reduction 
189, 0.375, 0.00124907, Reduction 
189, 0.378906, 0.0012391, Reduction 
189, 0.382812, 0.00125041, Reduction 
189, 0.386719, 0.00126136, Reduction 
189, 0.390625, 0.00127729, Reduction 
189, 0.394531, 0.00126501, Reduction 
189, 0.398438, 0.00127753, Reduction 
189, 0.402344, 0.00128191, Reduction 
189, 0.40625, 0.0012543, Reduction 
189, 0.410156, 0.00129176, Reduction 
189, 0.414062, 0.00129517, Reduction 
189, 0.417969, 0.00129785, Reduction 
189, 0.421875, 0.00131378, Reduction 
189, 0.425781, 0.0012948, Reduction 
189, 0.429688, 0.00131901, Reduction 
189, 0.433594, 0.00132752, Reduction 
189, 0.4375, 0.00130575, Reduction 
189, 0.441406, 0.00132789, Reduction 
189, 0.445312, 0.00132667, Reduction 
189, 0.449219, 0.00137204, Reduction 
189, 0.453125, 0.00134382, Reduction 
189, 0.457031, 0.00132594, Reduction 
189, 0.460938, 0.00135963, Reduction 
189, 0.464844, 0.00136717, Reduction 
189, 0.46875, 0.00137264, Reduction 
189, 0.472656, 0.00136279, Reduction 
189, 0.476562, 0.00137216, Reduction 
189, 0.480469, 0.00136364, Reduction 
189, 0.484375, 0.00138809, Reduction 
189, 0.488281, 0.00138456, Reduction 
189, 0.492188, 0.00138152, Reduction 
189, 0.496094, 0.00141217, Reduction 
189, 0.5, 0.00140147, Reduction 
189, 0.503906, 0.00144671, Reduction 
189, 0.507812, 0.00143151, Reduction 
189, 0.511719, 0.00142519, Reduction 
189, 0.515625, 0.00142409, Reduction 
189, 0.519531, 0.00145596, Reduction 
189, 0.523438, 0.00145158, Reduction 
189, 0.527344, 0.00143783, Reduction 
189, 0.53125, 0.00146325, Reduction 
189, 0.535156, 0.00144428, Reduction 
189, 0.539062, 0.00149013, Reduction 
189, 0.542969, 0.00147505, Reduction 
189, 0.546875, 0.00150497, Reduction 
189, 0.550781, 0.00148952, Reduction 
189, 0.554688, 0.00149877, Reduction 
189, 0.558594, 0.00150229, Reduction 
189, 0.5625, 0.00152236, Reduction 
189, 0.566406, 0.00153148, Reduction 
189, 0.570312, 0.0015389, Reduction 
189, 0.574219, 0.00154365, Reduction 
189, 0.578125, 0.00153817, Reduction 
189, 0.582031, 0.0015625, Reduction 
189, 0.585938, 0.00156785, Reduction 
189, 0.589844, 0.00157661, Reduction 
189, 0.59375, 0.0015777, Reduction 
189, 0.597656, 0.00160932, Reduction 
189, 0.601562, 0.00163012, Reduction 
189, 0.605469, 0.00161443, Reduction 
189, 0.609375, 0.0016103, Reduction 
189, 0.613281, 0.00162988, Reduction 
189, 0.617188, 0.00165943, Reduction 
189, 0.621094, 0.00165165, Reduction 
189, 0.625, 0.00165189, Reduction 
189, 0.628906, 0.00170723, Reduction 
189, 0.632812, 0.00169251, Reduction 
189, 0.636719, 0.00168096, Reduction 
189, 0.640625, 0.00167743, Reduction 
189, 0.644531, 0.00171915, Reduction 
189, 0.648438, 0.00173727, Reduction 
189, 0.652344, 0.00173642, Reduction 
189, 0.65625, 0.00176014, Reduction 
189, 0.660156, 0.00176111, Reduction 
189, 0.664062, 0.00174566, Reduction 
189, 0.667969, 0.00177692, Reduction 
189, 0.671875, 0.00180368, Reduction 
189, 0.675781, 0.00183044, Reduction 
189, 0.679688, 0.00181049, Reduction 
189, 0.683594, 0.00185354, Reduction 
189, 0.6875, 0.00185585, Reduction 
189, 0.691406, 0.00186242, Reduction 
